epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
194,1494.61,0.31609,0.28169,0.86031,0.99887,1,0.995,0.96601,0.26481,0.19666,0.80176,0.000425372,0.000425372,0.000425372
195,1502.54,0.31491,0.26592,0.86157,0.99876,1,0.995,0.97351,0.26383,0.19441,0.80172,0.00042099,0.00042099,0.00042099
196,1510.16,0.30779,0.29972,0.85033,0.99876,1,0.995,0.97923,0.26541,0.19507,0.80256,0.000416614,0.000416614,0.000416614
197,1518.19,0.26215,0.24452,0.83142,0.99872,1,0.995,0.97718,0.26681,0.19272,0.80273,0.000412246,0.000412246,0.000412246
198,1524.82,0.30069,0.27446,0.85937,0.99857,1,0.995,0.96832,0.2716,0.20576,0.80611,0.000407886,0.000407886,0.000407886
199,1532.85,0.29392,0.2598,0.84762,0.99884,1,0.995,0.96944,0.27659,0.20701,0.80609,0.000403533,0.000403533,0.000403533
200,1540.82,0.27,0.25983,0.83672,0.99889,1,0.995,0.96793,0.27626,0.20186,0.80504,0.000399188,0.000399188,0.000399188
201,1548.45,0.2697,0.24995,0.84678,0.99886,1,0.995,0.96634,0.27404,0.214,0.80305,0.000394852,0.000394852,0.000394852
202,1555.56,0.28748,0.25478,0.83564,0.99882,1,0.995,0.96677,0.27166,0.2211,0.80229,0.000390525,0.000390525,0.000390525
203,1563.86,0.292,0.26923,0.83708,0.99829,1,0.995,0.96358,0.26869,0.21951,0.80036,0.000386207,0.000386207,0.000386207
204,1570.61,0.29329,0.2583,0.84988,0.99732,1,0.995,0.96607,0.25978,0.20929,0.79513,0.000381899,0.000381899,0.000381899
205,1578.26,0.27575,0.25685,0.85164,0.99734,1,0.995,0.97747,0.26401,0.21112,0.79471,0.0003776,0.0003776,0.0003776
206,1585.18,0.28417,0.2355,0.83759,0.99779,1,0.995,0.97051,0.2712,0.21663,0.79872,0.000373312,0.000373312,0.000373312
207,1593.45,0.28214,0.25954,0.83966,0.99764,1,0.995,0.96884,0.27895,0.21238,0.80446,0.000369034,0.000369034,0.000369034
208,1600.49,0.30108,0.26454,0.85311,0.99812,1,0.995,0.96986,0.27602,0.20306,0.80491,0.000364767,0.000364767,0.000364767
209,1608.13,0.26765,0.25655,0.84316,0.99867,1,0.995,0.97207,0.27298,0.20299,0.80275,0.000360512,0.000360512,0.000360512
210,1615.91,0.27127,0.24681,0.82855,0.99894,1,0.995,0.97364,0.2709,0.19983,0.80011,0.000356268,0.000356268,0.000356268
211,1622.87,0.27064,0.24508,0.8274,0.99896,1,0.995,0.96761,0.27943,0.20742,0.8007,0.000352037,0.000352037,0.000352037
212,1630.42,0.26893,0.25872,0.83539,0.99896,1,0.995,0.96426,0.27345,0.19685,0.79769,0.000347817,0.000347817,0.000347817
213,1638.58,0.28263,0.2647,0.86449,0.99895,1,0.995,0.96768,0.26793,0.19766,0.79411,0.00034361,0.00034361,0.00034361
214,1645.52,0.28244,0.25995,0.85874,0.99892,1,0.995,0.9717,0.26297,0.194,0.78916,0.000339417,0.000339417,0.000339417
215,1653.05,0.26779,0.23663,0.85118,0.99893,1,0.995,0.97146,0.2641,0.19162,0.79153,0.000335236,0.000335236,0.000335236
216,1660.89,0.27098,0.23905,0.84965,0.99891,1,0.995,0.97439,0.25224,0.18964,0.78945,0.000331069,0.000331069,0.000331069
217,1667.63,0.2882,0.2553,0.82705,0.9989,1,0.995,0.97267,0.25098,0.1877,0.79114,0.000326917,0.000326917,0.000326917
218,1675.08,0.29015,0.25384,0.84748,0.9989,1,0.995,0.97392,0.2527,0.19076,0.79436,0.000322778,0.000322778,0.000322778
219,1681.43,0.25609,0.24092,0.83638,0.99889,1,0.995,0.9705,0.26274,0.19568,0.79643,0.000318655,0.000318655,0.000318655
220,1690.05,0.28907,0.25481,0.84163,0.9989,1,0.995,0.97545,0.26554,0.19682,0.79455,0.000314546,0.000314546,0.000314546
221,1697.29,0.27287,0.24742,0.82406,0.99894,1,0.995,0.97404,0.26365,0.1873,0.79399,0.000310453,0.000310453,0.000310453
222,1705.34,0.26838,0.21997,0.8363,0.99892,1,0.995,0.97548,0.26007,0.18596,0.79535,0.000306375,0.000306375,0.000306375
223,1712.13,0.27744,0.25478,0.84107,0.99889,1,0.995,0.97473,0.26273,0.193,0.79358,0.000302313,0.000302313,0.000302313
224,1719.9,0.27982,0.24354,0.83945,0.9988,1,0.995,0.96984,0.26499,0.19194,0.79228,0.000298268,0.000298268,0.000298268
225,1726.36,0.28363,0.24322,0.84386,0.99869,1,0.995,0.96868,0.26597,0.19649,0.79324,0.000294239,0.000294239,0.000294239
226,1735.12,0.29995,0.26494,0.85596,0.99866,1,0.995,0.959,0.26315,0.1941,0.79274,0.000290228,0.000290228,0.000290228
227,1741.77,0.23505,0.21667,0.83505,0.99878,1,0.995,0.96797,0.25904,0.18304,0.78986,0.000286233,0.000286233,0.000286233
228,1749.85,0.27653,0.25245,0.84126,0.99889,1,0.995,0.96979,0.26678,0.18824,0.79097,0.000282256,0.000282256,0.000282256
229,1756.25,0.26207,0.23366,0.84822,0.9989,1,0.995,0.97059,0.26746,0.19,0.79179,0.000278298,0.000278298,0.000278298
230,1764.68,0.26673,0.23582,0.83509,0.9989,1,0.995,0.97212,0.26811,0.19123,0.7898,0.000274357,0.000274357,0.000274357
231,1771,0.27419,0.23773,0.8466,0.99893,1,0.995,0.97751,0.26528,0.18863,0.78878,0.000270435,0.000270435,0.000270435
232,1779.74,0.28066,0.24104,0.85071,0.99895,1,0.995,0.97487,0.25913,0.19312,0.79082,0.000266532,0.000266532,0.000266532
233,1786.14,0.25652,0.22943,0.83723,0.99894,1,0.995,0.97782,0.25882,0.19134,0.79084,0.000262648,0.000262648,0.000262648
234,1794.43,0.26722,0.23374,0.82991,0.99893,1,0.995,0.97411,0.25174,0.1837,0.78849,0.000258784,0.000258784,0.000258784
235,1800.67,0.25768,0.22715,0.84571,0.99892,1,0.995,0.97346,0.25514,0.18499,0.78866,0.000254939,0.000254939,0.000254939
236,1809.55,0.26575,0.23314,0.85043,0.99893,1,0.995,0.97474,0.26014,0.18946,0.79004,0.000251115,0.000251115,0.000251115
237,1816.16,0.26875,0.25348,0.83556,0.99893,1,0.995,0.97535,0.25518,0.18825,0.79019,0.000247311,0.000247311,0.000247311
238,1824.78,0.30037,0.24869,0.84442,0.99893,1,0.995,0.97626,0.24234,0.18447,0.78721,0.000243528,0.000243528,0.000243528
239,1831.45,0.26945,0.23656,0.84038,0.99892,1,0.995,0.9762,0.246,0.19334,0.78689,0.000239766,0.000239766,0.000239766
240,1840.12,0.26085,0.22892,0.84874,0.99892,1,0.995,0.97503,0.25102,0.19031,0.78644,0.000236025,0.000236025,0.000236025
241,1846.33,0.26387,0.22969,0.8282,0.9989,1,0.995,0.9733,0.25236,0.18821,0.78719,0.000232306,0.000232306,0.000232306
242,1853.78,0.26935,0.22654,0.8421,0.99891,1,0.995,0.97196,0.25528,0.18197,0.78734,0.000228609,0.000228609,0.000228609
243,1861.37,0.28752,0.23586,0.8637,0.99892,1,0.995,0.96965,0.25423,0.18346,0.78794,0.000224934,0.000224934,0.000224934
244,1869.68,0.24298,0.20589,0.83842,0.99892,1,0.995,0.96936,0.25479,0.1807,0.78815,0.000221282,0.000221282,0.000221282
245,1876.48,0.2768,0.24517,0.84106,0.99892,1,0.995,0.96901,0.2546,0.17758,0.78814,0.000217653,0.000217653,0.000217653
246,1884.81,0.24811,0.20865,0.83211,0.99892,1,0.995,0.96859,0.24945,0.18058,0.7899,0.000214046,0.000214046,0.000214046
247,1891.57,0.2512,0.21872,0.82391,0.99893,1,0.995,0.96465,0.25187,0.17876,0.79015,0.000210464,0.000210464,0.000210464
248,1899.69,0.25342,0.23236,0.84454,0.99892,1,0.995,0.97541,0.25072,0.17577,0.78872,0.000206904,0.000206904,0.000206904
249,1906.98,0.25253,0.22564,0.84241,0.9989,1,0.995,0.97521,0.24779,0.16759,0.78802,0.000203369,0.000203369,0.000203369
250,1913.84,0.26766,0.22621,0.83022,0.9989,1,0.995,0.97625,0.24041,0.17391,0.78563,0.000199859,0.000199859,0.000199859
251,1921.35,0.25937,0.21704,0.83421,0.99888,1,0.995,0.9759,0.23808,0.17462,0.78629,0.000196373,0.000196373,0.000196373
252,1928.86,0.25041,0.2162,0.82778,0.99886,1,0.995,0.97668,0.24473,0.17807,0.78605,0.000192911,0.000192911,0.000192911
253,1936.44,0.23624,0.21045,0.82454,0.99888,1,0.995,0.97032,0.2483,0.17299,0.7863,0.000189475,0.000189475,0.000189475
254,1943.95,0.23827,0.22506,0.82354,0.99887,1,0.995,0.96395,0.24928,0.17206,0.78647,0.000186064,0.000186064,0.000186064
255,1951.58,0.25653,0.21857,0.82599,0.99888,1,0.995,0.96325,0.24886,0.17553,0.78614,0.000182679,0.000182679,0.000182679
256,1958.48,0.24951,0.23169,0.84846,0.99888,1,0.995,0.96674,0.24546,0.16905,0.78497,0.00017932,0.00017932,0.00017932
257,1966.11,0.25908,0.22587,0.84534,0.99889,1,0.995,0.97198,0.24397,0.17145,0.78474,0.000175988,0.000175988,0.000175988
258,1973.51,0.24181,0.21834,0.83061,0.9989,1,0.995,0.97607,0.24281,0.17409,0.78459,0.000172681,0.000172681,0.000172681
259,1982.11,0.2745,0.23341,0.85593,0.9989,1,0.995,0.97763,0.24735,0.1687,0.78708,0.000169402,0.000169402,0.000169402
260,1988.96,0.26274,0.23577,0.83879,0.99891,1,0.995,0.96736,0.25042,0.17156,0.78834,0.000166149,0.000166149,0.000166149
261,1997.13,0.23782,0.21457,0.82509,0.99889,1,0.995,0.97089,0.24652,0.17317,0.78711,0.000162924,0.000162924,0.000162924
262,2004.66,0.25875,0.2699,0.8578,0.9989,1,0.995,0.97021,0.2427,0.17094,0.7847,0.000159726,0.000159726,0.000159726
263,2012.74,0.25298,0.21086,0.83949,0.99888,1,0.995,0.9776,0.23884,0.16116,0.78462,0.000156557,0.000156557,0.000156557
264,2019.28,0.25682,0.21125,0.82701,0.99889,1,0.995,0.97645,0.23699,0.16582,0.78476,0.000153415,0.000153415,0.000153415
265,2027.1,0.24943,0.21366,0.82952,0.99889,1,0.995,0.9721,0.23698,0.16223,0.78555,0.000150301,0.000150301,0.000150301
266,2034.4,0.2388,0.20896,0.82806,0.9989,1,0.995,0.96691,0.24181,0.16578,0.787,0.000147217,0.000147217,0.000147217
267,2042.19,0.25211,0.23241,0.84169,0.99889,1,0.995,0.96576,0.24583,0.17241,0.78822,0.000144161,0.000144161,0.000144161
268,2048.7,0.24583,0.20456,0.84601,0.9989,1,0.995,0.96949,0.25044,0.17181,0.78765,0.000141134,0.000141134,0.000141134
269,2057.53,0.23579,0.21355,0.8233,0.9989,1,0.995,0.9738,0.25501,0.16962,0.78712,0.000138136,0.000138136,0.000138136
270,2063.56,0.24937,0.2153,0.83914,0.9989,1,0.995,0.97237,0.25683,0.16139,0.78727,0.000135168,0.000135168,0.000135168
271,2072.16,0.24637,0.23339,0.84358,0.99891,1,0.995,0.97851,0.2504,0.15999,0.78646,0.00013223,0.00013223,0.00013223
272,2079.48,0.24646,0.21102,0.82387,0.99891,1,0.995,0.97507,0.2474,0.16041,0.78628,0.000129321,0.000129321,0.000129321
273,2087.51,0.25551,0.2124,0.84735,0.99891,1,0.995,0.97575,0.24587,0.16505,0.78542,0.000126443,0.000126443,0.000126443
274,2094.13,0.26688,0.21707,0.85068,0.9989,1,0.995,0.97265,0.24636,0.16031,0.78495,0.000123596,0.000123596,0.000123596
275,2102.16,0.23541,0.20884,0.83908,0.9989,1,0.995,0.97209,0.24544,0.1631,0.78493,0.000120779,0.000120779,0.000120779
276,2109.12,0.24439,0.21724,0.83855,0.99889,1,0.995,0.97507,0.24403,0.16054,0.78521,0.000117993,0.000117993,0.000117993
